Time	ExecuteThreadTotalCount	ExecuteThreadIdleCount	QueueLength	PendingUserRequestCount	CompletedRequestCount	HoggingThreadCount	StandbyThreadCount	Throughput	HealthState
2009-03-02 08:04:00	8	3	0	0	826823	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:05:00	8	2	0	0	827239	0	5	18.914883026381283	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:06:01	8	3	0	0	827606	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:07:01	8	3	0	0	827860	0	5	2.982107355864811	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:08:01	8	3	0	0	828284	0	5	12.437810945273633	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:09:01	8	3	0	0	828571	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:10:01	8	3	0	0	828919	0	5	2.4912805181863478	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:11:02	8	3	0	0	829182	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:12:02	8	3	0	0	829465	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:13:02	8	3	0	0	830068	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:14:02	8	3	0	0	830631	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:15:02	8	3	0	0	830907	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:16:00	8	3	0	0	831222	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:17:00	8	3	0	0	831530	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:18:00	8	3	0	0	831790	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:19:00	8	3	0	0	832096	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:20:00	8	3	0	0	832353	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:21:01	8	3	0	0	832626	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:22:01	8	3	0	0	833160	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:23:01	8	3	0	0	833436	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:24:01	8	3	0	0	833896	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:25:01	8	3	0	0	834256	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:26:02	8	2	0	0	834569	1	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:27:02	8	3	0	0	834895	0	5	1.9900497512437811	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:28:02	8	3	0	0	835260	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:29:02	8	3	0	0	835588	0	5	2.4888003982080638	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:30:02	8	3	0	0	836139	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:31:00	8	2	0	0	836545	1	5	6.467661691542289	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:32:00	8	3	0	0	836903	0	5	5.469915464942814	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:33:00	8	3	0	0	837192	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:34:00	8	3	0	0	837513	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:35:00	8	3	0	0	837870	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:36:01	8	3	0	0	838151	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:37:01	8	3	0	0	838474	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:38:01	8	3	0	0	838779	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:39:01	8	3	0	0	839071	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:40:01	8	3	0	0	839343	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:41:02	8	3	0	0	839701	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:42:02	8	3	0	0	840028	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:43:02	8	3	0	0	840441	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:44:02	8	3	0	0	840745	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:45:02	8	3	0	0	841112	0	5	3.974167908594138	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:46:00	8	3	0	0	841410	0	5	5.461767626613704	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:47:00	8	2	0	0	842042	0	5	8.457711442786069	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:48:00	8	3	0	0	842388	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:49:00	8	3	0	0	842665	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:50:00	8	3	0	0	843052	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:51:01	8	3	0	0	843331	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:52:01	8	3	0	0	843599	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:53:01	8	3	0	0	843925	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:54:01	8	3	0	0	844221	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:55:01	8	3	0	0	844484	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:56:02	8	3	0	0	844751	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:57:02	8	3	0	0	845047	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:58:02	8	3	0	0	845378	0	5	10.945273631840797	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:59:02	8	3	0	0	845870	0	5	1.9900497512437811	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:00:02	8	3	0	0	846347	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:01:00	8	2	0	0	846631	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:02:00	8	3	0	0	846970	0	5	7.462686567164179	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:03:00	8	3	0	0	847253	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:04:00	8	3	0	0	847547	0	5	7.960199004975125	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:05:00	8	3	0	0	847893	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:06:01	8	3	0	0	848187	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:07:01	8	3	0	0	848468	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:08:01	8	2	0	0	848776	0	5	6.4805583250249255	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:09:01	8	2	0	0	849059	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:10:01	8	2	0	0	849342	1	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:11:02	8	3	0	0	849642	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:12:02	8	3	0	0	849951	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:13:02	8	3	0	0	850260	0	5	1.9900497512437811	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:14:02	8	3	0	0	850614	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:15:02	8	2	0	0	851023	0	5	6.467661691542289	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:16:00	8	3	0	0	851351	0	5	7.462686567164179	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:17:00	8	3	0	0	851679	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:18:00	8	3	0	0	852134	0	5	18.407960199004975	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:19:00	8	3	0	0	852539	0	5	10.447761194029852	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:20:00	8	3	0	0	853186	0	5	7.960199004975125	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:21:01	8	3	0	0	853738	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:22:01	8	3	0	0	854297	0	5	4.488778054862843	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:23:01	8	3	0	0	854597	0	5	10.945273631840797	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:24:01	8	3	0	0	854878	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:25:06	8	1	0	0	855257	1	5	0.7481669908723627	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:26:00	8	3	0	0	855555	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:27:00	8	3	0	0	856089	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:28:00	8	3	0	0	856404	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:29:00	8	3	0	0	856930	0	5	9.950248756218905	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:30:01	8	2	0	0	857440	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:31:01	8	3	0	0	857836	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:32:01	8	3	0	0	858194	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:33:01	8	3	0	0	858481	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:34:01	8	3	0	0	858858	0	5	7.462686567164179	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:35:02	8	3	0	0	859401	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:36:02	8	3	0	0	859810	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:37:02	8	3	0	0	860116	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:38:02	8	3	0	0	860471	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:39:02	8	3	0	0	860782	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:40:00	8	3	0	0	861076	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:41:00	8	3	0	0	861478	0	5	5.964214711729622	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:42:00	8	3	0	0	861864	0	5	47.76119402985075	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:43:00	8	3	0	0	862214	0	5	5.47536087605774	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:44:00	8	3	0	0	862492	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:45:01	8	3	0	0	862825	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:46:01	8	3	0	0	863235	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:47:01	8	3	0	0	863538	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:48:01	8	3	0	0	863900	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:49:01	8	3	0	0	864247	0	5	8.968609865470851	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:50:02	8	3	0	0	864591	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:51:02	8	3	0	0	864905	0	5	12.419274714356682	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:52:02	8	3	0	0	865202	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:53:02	8	3	0	0	865469	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:54:02	8	3	0	0	865751	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:55:00	8	3	0	0	866040	0	5	10.447761194029852	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:56:00	8	3	0	0	866363	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:57:00	8	3	0	0	866632	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:58:00	8	3	0	0	866902	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 09:59:00	8	3	0	0	867175	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:00:01	8	3	0	0	867450	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:01:01	8	3	0	0	867727	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:02:01	8	3	0	0	868003	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:03:01	8	3	0	0	868342	0	5	6.965174129353234	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:04:01	8	3	0	0	868645	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:05:02	8	3	0	0	868948	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:06:02	8	3	0	0	869311	0	5	3.493013972055888	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:07:02	8	3	0	0	869588	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:08:02	8	3	0	0	869880	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:09:02	8	3	0	0	870155	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:10:00	8	3	0	0	870452	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:11:00	8	3	0	0	870719	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:12:00	8	3	0	0	870990	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:13:00	8	3	0	0	871266	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:14:00	8	3	0	0	871588	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:15:01	8	3	0	0	871891	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:16:01	8	3	0	0	872262	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:17:01	8	2	0	0	872537	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:18:01	8	3	0	0	872815	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:19:01	8	3	0	0	873084	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:20:02	8	3	0	0	873351	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:21:02	8	3	0	0	873627	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:22:02	8	3	0	0	873890	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:23:02	8	3	0	0	874150	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:24:02	8	2	0	0	874422	0	5	1.492537313432836	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:25:00	8	3	0	0	874743	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:26:00	8	3	0	0	875006	0	5	6.467661691542289	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:27:00	8	3	0	0	875296	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:28:00	8	3	0	0	875594	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:29:00	8	3	0	0	875969	0	5	15.92039800995025	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:30:01	8	3	0	0	876314	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:31:01	8	3	0	0	876871	0	5	6.965174129353234	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:32:01	8	3	0	0	877248	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:33:01	8	3	0	0	877538	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:34:01	8	3	0	0	877829	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:35:02	8	3	0	0	878121	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:36:02	8	3	0	0	878385	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:37:02	8	3	0	0	879039	0	5	20.398009950248756	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:38:02	8	3	0	0	879445	0	5	1.9900497512437811	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:39:02	8	3	0	0	879787	0	5	1.492537313432836	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:40:00	8	3	0	0	880091	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:41:00	8	3	0	0	880473	0	5	7.462686567164179	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:42:00	8	3	0	0	880784	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:43:00	8	3	0	0	881075	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:44:00	8	3	0	0	881399	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:45:01	8	3	0	0	881723	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:46:01	8	3	0	0	881999	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:47:01	8	3	0	0	882291	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:48:01	8	3	0	0	882605	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:49:01	8	3	0	0	882891	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:50:02	8	3	0	0	883167	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:51:02	8	3	0	0	883462	0	5	1.9900497512437811	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:52:02	8	3	0	0	883746	0	5	1.492537313432836	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:53:02	8	3	0	0	884038	0	5	1.9900497512437811	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:54:02	8	3	0	0	884328	0	5	1.9900497512437811	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:55:00	8	3	0	0	884590	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:56:00	8	3	0	0	884897	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:57:00	8	3	0	0	885192	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:58:00	8	3	0	0	885479	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 10:59:00	8	3	0	0	885764	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:00:01	8	3	0	0	886047	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:01:01	8	3	0	0	886343	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:02:01	8	3	0	0	886633	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:03:01	8	3	0	0	886932	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:04:01	8	3	0	0	887279	0	5	1.9900497512437811	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:05:02	8	3	0	0	887559	0	5	1.492537313432836	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:06:02	8	3	0	0	887852	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:07:02	8	3	0	0	888131	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:08:02	8	3	0	0	888438	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:09:02	8	3	0	0	888768	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:10:00	8	3	0	0	889077	0	5	6.965174129353234	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:11:00	8	3	0	0	889368	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:12:00	8	3	0	0	889659	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:13:00	8	3	0	0	889964	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:14:00	8	3	0	0	890609	0	5	6.965174129353234	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:15:01	8	3	0	0	890913	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:16:01	8	3	0	0	891253	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:17:01	8	3	0	0	891647	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:18:01	8	3	0	0	891958	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:19:01	8	3	0	0	892481	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:20:02	8	3	0	0	892778	0	5	6.467661691542289	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:21:02	8	3	0	0	893140	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:22:02	8	3	0	0	893425	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:23:02	8	3	0	0	893767	0	5	8.457711442786069	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:24:02	8	3	0	0	894107	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:25:00	8	3	0	0	894414	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:26:00	8	3	0	0	894753	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:27:00	8	3	0	0	895122	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:28:00	8	3	0	0	895492	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:29:00	8	3	0	0	895802	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:30:01	8	3	0	0	896176	0	5	6.467661691542289	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:31:01	8	3	0	0	896513	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:32:01	8	3	0	0	896789	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:33:01	8	3	0	0	897051	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:34:01	8	3	0	0	897320	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:35:02	8	3	0	0	897862	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:36:02	8	3	0	0	898160	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:37:02	8	3	0	0	898433	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:38:02	8	1	0	0	898762	0	5	1.9900497512437811	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:39:02	8	3	0	0	899087	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:40:00	8	3	0	0	899377	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:41:00	8	3	0	0	899641	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:42:00	8	3	0	0	899896	0	5	6.467661691542289	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:43:00	8	3	0	0	900152	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:44:00	8	3	0	0	900406	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:45:01	8	3	0	0	900665	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:46:01	8	3	0	0	900982	0	5	9.45273631840796	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:47:01	8	3	0	0	901249	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:48:01	8	3	0	0	901722	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:49:01	8	3	0	0	901983	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:50:02	8	3	0	0	902248	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:51:02	8	3	0	0	902518	0	5	1.9900497512437811	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:52:02	8	3	0	0	903000	0	5	1.492537313432836	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:53:02	8	3	0	0	903320	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:54:02	8	3	0	0	903581	0	5	1.492537313432836	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:55:00	8	2	0	0	903903	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:56:00	8	3	0	0	904262	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:57:00	8	3	0	0	904558	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:58:00	8	3	0	0	904837	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 11:59:00	8	3	0	0	905120	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 12:00:01	8	3	0	0	905394	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 12:01:01	8	3	0	0	905692	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 12:02:01	8	3	0	0	905948	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 12:03:01	8	3	0	0	906262	0	5	17.91044776119403	State:HEALTH_OK,ReasonCode:[]
2009-03-02 12:04:01	8	3	0	0	906525	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 12:05:02	8	3	0	0	906830	0	5	6.467661691542289	State:HEALTH_OK,ReasonCode:[]
2009-03-02 12:06:02	8	3	0	0	907148	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
